county,county,fips_code,dem_2008,gop_2008,oth_2008,2008
NH,merrimack,33013,45078,34010,631,2008
VA,shenandoah,51171,6912,12005,306,2008
TN,obion,47131,4308,8873,211,2008
KS,brown,20013,1317,2985,74,2008
ID,bear lake,16007,502,2377,64,2008
NJ,mercer,34021,107926,50223,1890,2008
WI,saint croix,55109,21177,22837,807,2008
WI,marinette,55075,11195,9726,334,2008
WY,carbon,56007,2336,4331,187,2008
IN,newton,18111,2625,3301,119,2008
NJ,burlington,34005,131219,89626,2329,2008
IN,boone,18011,9752,16622,273,2008
UT,iron,49021,3258,12518,674,2008
TX,dallas,48113,422989,310000,5474,2008
LA,orleans parish,22071,117102,28130,2207,2008
MN,lake of the woods,27077,971,1278,64,2008
IL,jersey,17083,5042,5329,212,2008
SC,marion,45067,6794,3996,86,2008
TN,moore,47127,881,2010,61,2008
AL,houston,01069,12225,29254,256,2008
CO,summit,08117,9802,4883,214,2008
IN,orange,18117,3390,4536,160,2008
NC,catawba,37035,25656,42993,802,2008
SC,colleton,45029,8616,8525,180,2008
IA,pottawattamie,19155,20436,21237,647,2008
ND,ward,38101,10144,15061,416,2008
CA,colusa,06011,2569,3733,127,2008
KY,harlan,21095,2586,7165,163,2008
AL,saint clair,01115,6091,27649,348,2008
CA,tulare,06107,43634,59765,1807,2008
TX,fannin,48147,3464,8092,138,2008
WI,polk,55095,10876,11282,485,2008
WI,winnebago,55139,48167,37946,1564,2008
OH,geauga,39055,21250,29096,756,2008
KS,allen,20001,2189,3552,118,2008
CO,huerfano,08055,1989,1580,74,2008
IN,fayette,18041,4389,4917,156,2008
KS,leavenworth,20103,13255,16791,541,2008
WA,island,53029,22058,19426,675,2008
KS,kiowa,20097,200,912,23,2008
TX,brewster,48043,1970,1855,75,2008
FL,okeechobee,12093,5108,7561,117,2008
LA,evangeline parish,22039,5853,9793,330,2008
IA,allamakee,19005,3971,2965,123,2008
IL,cook,17031,1629024,487736,20706,2008
TX,kerr,48265,5570,16752,234,2008
SD,walworth,46129,923,1668,59,2008
NJ,camden,34007,159259,73819,2626,2008
VA,newport news city,51700,51972,28667,656,2008
TX,polk,48373,6230,13731,188,2008
WV,raleigh,54081,10237,17548,472,2008
ID,custer,16037,611,1694,47,2008
IL,fayette,17051,3967,5499,214,2008
VA,chesterfield,51041,74310,86413,1365,2008
KY,crittenden,21055,1254,2604,72,2008
TX,moore,48341,1123,4282,32,2008
AL,cherokee,01019,2306,7298,141,2008
WI,walworth,55127,24177,25485,760,2008
SC,sumter,45085,25431,18581,346,2008
TX,lubbock,48303,30486,66304,744,2008
NE,york,31185,1607,4848,113,2008
KS,chase,20017,383,976,25,2008
KY,mccreary,21147,1258,4078,71,2008
WA,pierce,53053,181824,141673,6023,2008
OK,logan,40083,5717,12556,0,2008
NC,gaston,37071,31384,52507,511,2008
TN,overton,47133,3419,4497,176,2008
WA,wahkiakum,53069,1121,1105,68,2008
NY,wyoming,36121,6379,10998,290,2008
NC,hertford,37091,7513,3089,48,2008
KY,simpson,21213,2775,4437,97,2008
MO,monroe,29137,1703,2533,78,2008
MS,yalobusha,28161,3151,3628,47,2008
GA,appling,13001,1846,5085,65,2008
FL,madison,12079,4270,4544,93,2008
MO,boone,29019,47062,36849,1340,2008
KY,knox,21121,3074,8150,165,2008
MN,hennepin,27053,420958,231054,11768,2008
ND,bottineau,38009,1387,2059,70,2008
ND,wells,38103,841,1468,68,2008
IA,floyd,19067,4822,3051,218,2008
GA,paulding,13223,17229,39192,564,2008
ID,bingham,16011,4424,12230,501,2008
SD,haakon,46055,187,939,27,2008
IN,grant,18053,11293,14734,272,2008
MT,roosevelt,30085,2564,1473,113,2008
CA,san joaquin,06077,113974,91607,3768,2008
MN,waseca,27161,4401,5211,276,2008
NJ,warren,34041,20628,27500,811,2008
AL,crenshaw,01041,1938,4319,34,2008
WY,uinta,56041,2317,5763,303,2008
IN,switzerland,18155,1638,1940,62,2008
IN,marion,18097,241987,134313,3062,2008
OH,paulding,39125,4165,5317,287,2008
KY,grayson,21085,3154,6605,144,2008
TX,motley,48345,67,522,5,2008
UT,beaver,49001,542,1902,65,2008
WI,langlade,55067,5182,5081,139,2008
FL,brevard,12009,127620,157589,2650,2008
CO,denver,08031,204882,62567,4084,2008
GA,floyd,13115,10691,23132,390,2008
MS,pearl river,28109,4320,17881,242,2008
MN,nobles,27105,4244,4368,201,2008
MI,van buren,26159,18588,15534,644,2008
OK,woods,40151,873,3043,0,2008
LA,saint mary parish,22101,9345,13183,375,2008
WA,jefferson,53031,13252,6330,409,2008
TX,brazos,48041,20502,37465,706,2008
MI,cheboygan,26031,6720,6920,261,2008
ID,bonneville,16019,11417,29334,952,2008
OR,lake,41037,957,2638,93,2008
AR,carroll,05015,4172,6083,324,2008
KS,harper,20077,736,1999,61,2008
GA,muscogee,13215,44158,29568,339,2008
OH,shelby,39149,7317,15924,427,2008
OR,linn,41043,22163,28071,1748,2008
TN,unicoi,47171,2107,5011,105,2008
SC,york,45091,37918,54500,1278,2008
IN,clinton,18023,5307,6919,166,2008
MD,worcester,24047,11374,15607,365,2008
GA,lincoln,13181,1650,2731,35,2008
GA,clayton,13063,82527,16506,405,2008
WA,douglas,53017,5848,9098,263,2008
OH,morrow,39117,6177,10067,399,2008
GA,meriwether,13199,4465,4982,57,2008
GA,echols,13101,201,981,5,2008
PA,lancaster,42071,99586,126568,1983,2008
DE,new castle,10003,178768,74608,3041,2008
TN,grainger,47057,2066,5297,140,2008
IA,scott,19163,48927,36365,1079,2008
NC,halifax,37083,16047,8961,83,2008
IA,emmet,19063,2570,2373,72,2008
MO,clay,29047,53761,54516,1329,2008
VA,alleghany,51005,3553,3715,101,2008
IL,christian,17021,6918,7872,310,2008
IN,harrison,18061,7288,10551,252,2008
PA,mifflin,42087,5375,10929,198,2008
UT,utah,49049,29567,122224,5488,2008
NC,transylvania,37175,7275,9401,233,2008
WI,shawano,55115,10259,9538,292,2008
VA,powhatan,51145,4237,10088,131,2008
GA,berrien,13019,1471,4901,77,2008
MI,presque isle,26141,3722,3606,177,2008
OR,benton,41003,29901,15264,1313,2008
IN,laporte,18091,28258,17918,743,2008
KY,perry,21193,3444,6762,169,2008
FL,levy,12075,6711,11754,260,2008
TX,kent,48263,99,342,7,2008
MS,yazoo,28163,6116,5290,71,2008
AR,crittenden,05035,10330,7650,275,2008
GA,elbert,13105,3366,4868,83,2008
MN,morrison,27097,6547,9735,461,2008
WI,oneida,55085,11907,9630,390,2008
SD,lake,46079,3033,2993,131,2008
WV,hampshire,54027,2983,5222,141,2008
SC,calhoun,45017,3970,3695,73,2008
NJ,gloucester,34015,77267,60315,1848,2008
IN,jefferson,18077,6255,7053,182,2008
TN,houston,47083,1678,1608,68,2008
OK,wagoner,40145,8810,21441,0,2008
KY,shelby,21211,6871,11451,218,2008
LA,richland parish,22083,3311,5751,119,2008
NE,dawson,31047,2399,5460,127,2008
WV,wayne,54099,6137,8947,342,2008
LA,east baton rouge parish,22033,99652,95390,2307,2008
MT,flathead,30029,16138,25559,2017,2008
NE,harlan,31083,402,1329,35,2008
TX,fisher,48151,687,1083,14,2008
MD,cecil,24015,17665,23855,974,2008
VA,campbell,51031,8091,17444,279,2008
OK,caddo,40015,3404,6413,0,2008
MN,douglas,27041,9256,11241,421,2008
MA,essex,25009,208976,137129,7357,2008
VA,wythe,51197,4107,8207,177,2008
NJ,sussex,34037,28840,44184,1130,2008
NE,holt,31089,1089,3746,139,2008
WA,walla walla,53071,10081,14182,464,2008
MI,lapeer,26087,21457,22831,1074,2008
IN,clay,18021,4954,6267,174,2008
GA,forsyth,13117,15406,59166,804,2008
GA,columbia,13073,15703,39322,326,2008
GA,bryan,13029,3636,9112,97,2008
MN,otter tail,27111,13856,18077,754,2008
OK,beaver,40007,265,2199,0,2008
AL,chambers,01017,6799,8067,90,2008
AR,miller,05091,4869,9913,281,2008
AR,drew,05043,2598,3860,152,2008
ND,foster,38031,687,914,50,2008
TX,upshur,48459,3790,11222,152,2008
AR,crawford,05033,5238,14688,606,2008
FL,liberty,12077,895,2339,44,2008
VA,richmond city,51760,73623,18649,813,2008
CO,alamosa,08003,3521,2635,130,2008
ND,cavalier,38019,930,1128,72,2008
OH,fayette,39047,4401,7102,191,2008
WI,ozaukee,55089,20579,32172,614,2008
IN,lawrence,18093,7208,11018,308,2008
KY,hickman,21105,812,1406,32,2008
OK,stephens,40137,4538,14394,0,2008
GA,lee,13177,3100,9925,62,2008
MT,gallatin,30031,24205,22578,1372,2008
TX,clay,48077,1085,4213,41,2008
WI,trempealeau,55121,8321,4808,185,2008
MI,saint clair,26147,40677,38536,1687,2008
OK,comanche,40031,14120,20127,0,2008
IL,moultrie,17139,2668,3471,121,2008
TX,baylor,48023,366,1262,15,2008
NV,pershing,32027,673,1075,53,2008
IL,whiteside,17195,15607,10883,416,2008
KS,pottawatomie,20149,2599,6929,309,2008
NC,lincoln,37109,11713,23631,454,2008
TX,karnes,48255,1760,2736,31,2008
AR,lawrence,05075,2138,3357,335,2008
SC,georgetown,45043,14199,15790,301,2008
MN,aitkin,27001,4595,4589,226,2008
FL,holmes,12059,1446,7033,110,2008
CA,fresno,06019,136706,131015,4568,2008
NE,hall,31079,7855,12977,439,2008
NC,carteret,37031,11130,23131,336,2008
NY,schuyler,36097,3933,4542,125,2008
NE,logan,31113,81,327,8,2008
IL,lawrence,17101,3016,3403,117,2008
AR,montgomery,05097,1092,2365,165,2008
FL,union,12125,1300,3940,53,2008
ND,stutsman,38093,4056,5499,229,2008
MO,benton,29015,3629,5759,179,2008
TX,carson,48065,406,2548,26,2008
NC,richmond,37153,9713,9424,190,2008
TX,wichita,48485,13868,31731,383,2008
MN,norman,27107,2129,1204,101,2008
WV,pocahontas,54075,1548,2011,82,2008
ID,butte,16023,318,1056,36,2008
WV,mingo,54059,3582,4587,169,2008
NM,valencia,35061,15366,13136,397,2008
KS,cloud,20029,1233,3121,97,2008
IA,adair,19001,1924,2060,69,2008
NY,genesee,36037,10762,15705,406,2008
MS,amite,28005,3348,4245,57,2008
MN,itasca,27061,13460,10309,626,2008
VT,grand isle,50013,2694,1490,85,2008
IN,whitley,18183,5862,9124,202,2008
IA,mitchell,19131,3179,2469,118,2008
IL,clark,17023,3742,4409,137,2008
MO,taney,29213,6683,14736,245,2008
NJ,ocean,34029,110189,160677,3432,2008
VT,lamoille,50015,8914,3515,239,2008
MD,garrett,24023,3736,8903,233,2008
NC,randolph,37151,16414,40998,735,2008
MO,dallas,29059,2656,4895,132,2008
AR,madison,05087,2144,3972,212,2008
LA,vernon parish,22115,3534,11946,289,2008
ID,twin falls,16083,8621,19032,691,2008
PA,bradford,42015,10306,15057,424,2008
MO,saint louis city,29510,132925,24662,1271,2008
IN,hancock,18059,11874,22008,371,2008
TX,wilbarger,48487,1196,3283,30,2008
PA,beaver,42007,40499,42895,1094,2008
IN,vermillion,18165,4003,3010,122,2008
MN,watonwan,27165,2562,2526,170,2008
VA,highland,51091,590,930,34,2008
GA,tift,13277,4749,9431,77,2008
VA,staunton city,51790,5569,5330,116,2008
TX,terry,48445,1379,2879,22,2008
TX,trinity,48455,1925,4095,57,2008
CO,rio grande,08105,2448,2930,66,2008
VT,windsor,50027,21444,9084,637,2008
VA,southampton,51175,4402,4583,82,2008
GA,wilkinson,13319,2298,2349,26,2008
ID,gooding,16047,1489,3765,137,2008
OH,putnam,39137,5281,13072,327,2008
IL,alexander,17003,2189,1692,56,2008
KY,leslie,21131,766,3574,57,2008
AL,conecuh,01035,3429,3470,44,2008
KS,dickinson,20041,2422,6081,164,2008
TX,young,48503,1303,5942,60,2008
AL,butler,01013,4188,5485,36,2008
OH,butler,39017,66030,105341,2406,2008
WI,door,55029,10142,7112,227,2008
NE,pierce,31139,783,2385,58,2008
NE,boone,31011,742,2042,52,2008
PA,union,42119,7333,9859,208,2008
NY,cortland,36023,11861,9678,381,2008
PA,lehigh,42077,87089,63382,2002,2008
WI,washburn,55129,4693,4303,116,2008
TN,carroll,47017,3980,7455,211,2008
VA,stafford,51179,25716,29221,518,2008
AR,conway,05029,3149,4691,298,2008
CA,los angeles,06037,2295853,956425,65970,2008
AR,pike,05109,1089,2727,150,2008
GA,bulloch,13031,9586,14174,160,2008
MN,nicollet,27103,9887,7968,390,2008
NE,dakota,31043,2994,3292,110,2008
MT,chouteau,30015,1122,1634,105,2008
AR,yell,05149,2003,3808,225,2008
OH,seneca,39147,13087,13823,539,2008
NE,johnson,31097,914,1142,54,2008
NC,greene,37079,3796,4272,35,2008
MT,big horn,30003,3516,1628,74,2008
PA,crawford,42039,16780,20750,604,2008
GA,liberty,13179,10474,5828,74,2008
KS,republic,20157,640,1978,53,2008
AL,lee,01081,21498,32230,597,2008
WA,pend oreille,53051,2562,3717,273,2008
VA,harrisonburg city,51660,8444,6048,183,2008
MO,caldwell,29025,1814,2654,96,2008
MO,carroll,29033,1535,2955,48,2008
MD,washington,24043,26245,34169,1186,2008
IL,knox,17095,14191,9419,378,2008
WV,boone,54005,4529,3632,205,2008
IL,coles,17029,11716,10978,382,2008
MO,oregon,29149,1811,2652,128,2008
LA,iberville parish,22047,9023,7185,213,2008
CO,elbert,08039,3819,9108,279,2008
CO,otero,08089,3546,4393,125,2008
TN,blount,47009,15253,35571,821,2008
MT,prairie,30079,211,503,21,2008
KY,robertson,21201,451,533,31,2008
WI,crawford,55023,4987,2830,164,2008
MI,iosco,26069,7309,6583,295,2008
VT,bennington,50003,12524,6133,472,2008
NE,furnas,31065,556,1725,47,2008
NC,camden,37029,1597,3140,84,2008
NE,gage,31067,4473,5435,252,2008
MO,buchanan,29021,19164,19110,766,2008
WV,tucker,54093,1288,2123,96,2008
MO,laclede,29105,5218,10875,230,2008
IL,dekalb,17037,25784,18266,768,2008
MS,jefferson davis,28065,4454,2871,45,2008
ND,logan,38047,299,726,32,2008
NE,otoe,31131,2915,4033,144,2008
TX,mitchell,48335,586,1815,30,2008
WV,jefferson,54037,11687,10600,253,2008
LA,union parish,22111,3103,7619,146,2008
FL,walton,12131,7174,19561,311,2008
ND,eddy,38027,583,548,34,2008
NC,chatham,37037,17862,14668,350,2008
IL,warren,17187,4286,3637,106,2008
MN,wright,27171,26343,37779,1456,2008
WV,wetzel,54103,2942,3342,168,2008
UT,piute,49031,141,635,22,2008
NY,niagara,36063,47303,46348,1621,2008
TX,rains,48379,1048,3146,42,2008
MI,genesee,26049,143927,72451,3518,2008
IA,calhoun,19025,2341,2741,113,2008
CO,rio blanco,08103,655,2437,55,2008
SD,faulk,46049,426,739,27,2008
NY,westchester,36119,261810,147824,3410,2008
KS,pawnee,20145,882,1946,39,2008
NE,merrick,31121,986,2375,70,2008
IL,massac,17127,2693,4371,122,2008
VT,windham,50025,17585,5997,499,2008
LA,webster parish,22119,6610,11417,243,2008
SC,beaufort,45013,30396,37821,653,2008
NM,santa fe,35049,55567,15807,849,2008
SC,marlboro,45069,2755,2437,40,2008
AR,bradley,05011,1680,2262,99,2008
WY,johnson,56019,908,3334,112,2008
IN,elkhart,18039,31398,39396,664,2008
SC,dorchester,45035,21806,29929,670,2008
IA,hancock,19081,2805,3016,109,2008
NE,custer,31041,1192,4301,85,2008
IL,henry,17073,13181,11263,341,2008
KY,harrison,21097,2916,4520,154,2008
LA,plaquemines parish,22075,3380,6894,175,2008
IN,adams,18001,4928,8404,181,2008
KY,marshall,21157,5683,9512,292,2008
WA,ferry,53019,1467,1916,118,2008
WY,sublette,56035,936,3316,104,2008
IL,tazewell,17179,29384,33247,1223,2008
OK,latimer,40077,1313,2860,0,2008
NC,columbus,37047,11076,12994,212,2008
WA,garfield,53023,385,968,20,2008
WI,calumet,55015,13295,12722,457,2008
AR,jackson,05067,2207,3118,257,2008
TX,rockwall,48397,8492,23300,274,2008
IL,franklin,17055,8880,9404,357,2008
OK,okfuskee,40107,1480,2643,0,2008
LA,livingston parish,22063,6681,43269,942,2008
KY,logan,21141,3811,6925,154,2008
TX,mason,48319,546,1544,31,2008
WV,putnam,54079,9334,15162,282,2008
AR,white,05145,6732,19467,756,2008
TX,newton,48351,1751,3446,63,2008
OK,adair,40001,2052,4638,0,2008
FL,alachua,12001,75565,48513,1441,2008
NC,rowan,37159,23391,37451,718,2008
ME,androscoggin,23001,31017,22671,1162,2008
KS,stevens,20189,283,1815,29,2008
OH,clark,39023,31958,33634,1178,2008
CA,inyo,06027,3743,4523,267,2008
VA,culpeper,51047,8802,10711,228,2008
MI,benzie,26019,5451,4687,171,2008
UT,box elder,49003,3311,15228,519,2008
OK,harper,40059,221,1342,0,2008
TX,san augustine,48405,1328,2342,45,2008
VA,goochland,51075,4813,7643,106,2008
MT,petroleum,30069,68,227,5,2008
KY,trimble,21223,1484,2239,89,2008
OK,garfield,40047,5545,17067,0,2008
WY,niobrara,56027,244,1017,32,2008
WI,marathon,55073,36367,30345,1228,2008
NM,sandoval,35043,32669,25193,768,2008
NE,keya paha,31103,115,409,9,2008
AL,tallapoosa,01123,6063,13116,132,2008
NV,churchill,32001,3494,6832,168,2008
WV,kanawha,54039,40594,40952,934,2008
VA,franklin city,51620,2819,1576,32,2008
LA,winn parish,22127,2047,4632,93,2008
NC,pender,37141,9907,13618,224,2008
NY,rockland,36087,69543,61752,898,2008
MI,osceola,26133,4855,5973,198,2008
IN,kosciusko,18085,9236,20488,410,2008
LA,ascension parish,22005,14625,31239,707,2008
GA,douglas,13097,27825,26812,446,2008
OR,morrow,41049,1410,2509,139,2008
MO,saint francois,29187,11540,12660,350,2008
MO,knox,29103,759,1212,53,2008
KS,jackson,20085,2308,3811,134,2008
OK,payne,40119,10601,18435,0,2008
MS,madison,28089,19831,27203,235,2008
GA,marion,13197,1381,1772,31,2008
IL,logan,17107,5250,7429,217,2008
KS,riley,20161,10495,12111,391,2008
TX,crosby,48107,684,1221,9,2008
SD,union,46127,3244,4310,147,2008
PA,mercer,42085,26411,26565,845,2008
GA,carroll,13045,14334,28661,503,2008
GA,twiggs,13289,2402,2087,30,2008
WI,ashland,55003,5818,2634,122,2008
WY,converse,56009,1380,4922,149,2008
AL,henry,01067,3018,5585,45,2008
MN,wilkin,27167,1550,1786,78,2008
VA,pulaski,51155,5918,8857,275,2008
TN,franklin,47051,6613,10539,280,2008
ID,kootenai,16055,22120,38387,1425,2008
IL,clay,17025,2425,3926,103,2008
IN,starke,18149,4778,4473,215,2008
OK,atoka,40005,1370,3511,0,2008
SC,chesterfield,45025,7842,8325,192,2008
TX,camp,48063,1734,2798,35,2008
ID,minidoka,16067,1630,5087,173,2008
FL,collier,12021,54450,86379,1159,2008
MI,roscommon,26143,7082,6727,242,2008
CA,butte,06007,49013,46706,2606,2008
MO,wayne,29223,2243,3784,127,2008
TN,hamilton,47065,64246,81702,1572,2008
IA,chickasaw,19037,3923,2557,103,2008
PA,potter,42105,2300,5109,98,2008
LA,avoyelles parish,22009,6327,10236,375,2008
MI,saint joseph,26149,12322,12886,494,2008
MO,barry,29009,4630,9758,256,2008
TN,rutherford,47149,40460,59892,1385,2008
OK,harmon,40057,333,757,0,2008
LA,west baton rouge parish,22121,5043,6654,169,2008
KY,taylor,21217,3165,7568,127,2008
TN,benton,47005,2645,3696,138,2008
MT,sweet grass,30097,541,1494,48,2008
MO,clark,29045,1572,1782,102,2008
AL,shelby,01117,20625,69060,958,2008
NV,douglas,32005,10672,14648,407,2008
MO,stoddard,29207,3899,9172,191,2008
TX,childress,48075,497,1782,17,2008
MS,lafayette,28071,7997,10278,185,2008
KS,wilson,20205,1170,2850,101,2008
AR,ashley,05003,2976,5406,260,2008
NC,beaufort,37013,9454,13460,96,2008
TX,harrison,48203,8887,17103,168,2008
LA,allen parish,22003,2891,6333,243,2008
ND,towner,38095,621,536,40,2008
IL,mclean,17113,37689,36767,1294,2008
KY,monroe,21171,1067,3537,61,2008
MN,stevens,27149,2781,2710,143,2008
ID,caribou,16029,553,2656,93,2008
IN,wells,18179,4403,8504,166,2008
IN,wayne,18177,13459,14558,545,2008
NY,erie,36029,256299,178815,6871,2008
CO,grand,08049,4037,4128,143,2008
SD,mccook,46087,1219,1646,80,2008
IA,union,19175,3000,2781,128,2008
LA,jefferson parish,22051,65096,113191,2833,2008
NV,white pine,32033,1230,2440,103,2008
TX,fayette,48149,3014,7582,118,2008
MT,wheatland,30107,289,657,35,2008
NH,belknap,33001,16796,16402,267,2008
NE,thayer,31169,860,1749,50,2008
TX,randall,48381,9468,41948,416,2008
SD,spink,46115,1550,1660,59,2008
WI,adams,55001,5806,3974,206,2008
NH,rockingham,33015,83723,81917,1453,2008
IN,cass,18017,7011,8346,296,2008
IL,schuyler,17169,1900,1833,90,2008
TX,dallam,48111,302,1269,18,2008
FL,gulf,12045,2149,4980,76,2008
NE,banner,31007,62,348,6,2008
KY,henry,21103,2725,4081,113,2008
GA,candler,13043,1209,2286,23,2008
LA,saint james parish,22093,6994,5432,138,2008
UT,kane,49025,856,2212,86,2008
AL,cleburne,01029,1168,5216,108,2008
GA,white,13311,2174,8467,120,2008
VA,brunswick,51025,4973,2877,64,2008
MO,butler,29023,5316,11805,217,2008
OK,kingfisher,40073,1009,5372,0,2008
TX,roberts,48393,41,477,0,2008
NM,san miguel,35047,10320,2478,143,2008
PA,bedford,42009,6059,16124,260,2008
KS,pratt,20151,1294,2822,74,2008
TX,hockley,48219,1797,5795,53,2008
WI,wood,55141,21710,16581,761,2008
KY,lewis,21135,1510,3213,68,2008
NC,sampson,37163,11836,14038,164,2008
MI,chippewa,26033,8184,8267,257,2008
UT,sanpete,49039,1631,6664,476,2008
NY,broome,36007,47204,40077,1556,2008
KS,nemaha,20131,1432,3817,110,2008
KS,edwards,20047,333,995,29,2008
OR,hood river,41027,6302,3265,263,2008
MN,carver,27019,20654,28156,873,2008
SC,lee,45061,5960,3074,119,2008
SC,hampton,45049,5816,3439,95,2008
IN,jackson,18071,7354,9726,294,2008
MS,george,28039,1532,7700,103,2008
PA,chester,42029,137833,114421,2100,2008
KY,daviess,21059,19282,23692,648,2008
TX,scurry,48415,1088,4414,67,2008
WV,mercer,54055,7450,13246,326,2008
LA,calcasieu parish,22019,30244,50449,1438,2008
IN,scott,18143,4271,4445,161,2008
TN,cocke,47029,3340,8945,196,2008
SC,allendale,45005,3029,947,48,2008
TX,navarro,48349,5400,10810,111,2008
TX,webb,48479,33452,13119,250,2008
MT,liberty,30051,367,594,40,2008
IA,delaware,19055,4649,4113,139,2008
NE,seward,31159,2703,4647,179,2008
MO,saint louis,29189,333123,221705,5026,2008
TX,starr,48427,8274,1492,26,2008
VA,scott,51169,2725,6980,170,2008
OK,washita,40149,1052,3724,0,2008
MS,chickasaw,28017,4588,4395,75,2008
WI,monroe,55081,10198,8666,288,2008
RI,providence,44007,167704,80748,4101,2008
AZ,pinal,04021,44254,59421,1208,2008
PA,butler,42019,32260,57074,1091,2008
SD,beadle,46005,3493,4054,167,2008
CA,mono,06051,3093,2354,124,2008
VA,mathews,51115,1934,3456,50,2008
IL,pulaski,17153,1638,1593,39,2008
MO,lewis,29111,1837,2594,71,2008
MO,saline,29195,4712,4962,174,2008
VA,nelson,51125,4391,3647,95,2008
MN,lake,27075,4174,2636,159,2008
AL,etowah,01055,13497,30595,645,2008
MS,washington,28151,13148,6347,88,2008
ME,sagadahoc,23023,12152,8721,428,2008
ID,elmore,16039,2591,5665,180,2008
NC,cherokee,37039,3785,8643,158,2008
NC,brunswick,37019,21331,30753,524,2008
WY,goshen,56015,1832,3942,138,2008
MA,middlesex,25017,464484,245766,15781,2008
ND,barnes,38003,2741,2826,127,2008
VA,cumberland,51049,2255,2418,51,2008
KY,webster,21233,2390,3037,113,2008
TX,lee,48287,2000,4312,65,2008
IA,plymouth,19149,4629,7765,118,2008
VA,buena vista city,51530,1108,1282,33,2008
UT,garfield,49017,405,1710,44,2008
SD,kingsbury,46077,1277,1435,72,2008
NY,bronx,36005,338261,41683,1378,2008
GA,webster,13307,515,588,8,2008
LA,terrebonne parish,22109,11581,28210,905,2008
TX,aransas,48007,3006,6693,79,2008
KY,montgomery,21173,4234,5947,150,2008
AL,dallas,01047,13986,6798,68,2008
MT,stillwater,30095,1512,2991,164,2008
LA,jefferson davis parish,22053,3923,9278,300,2008
OH,defiance,39039,8399,10407,389,2008
ND,adams,38001,435,788,48,2008
WY,lincoln,56023,1823,6485,260,2008
MI,kalamazoo,26077,77051,51554,2176,2008
OK,kiowa,40075,1226,2537,0,2008
ND,griggs,38039,598,682,34,2008
ID,washington,16087,1241,3168,97,2008
IN,decatur,18031,3892,6449,147,2008
VA,lynchburg city,51680,16269,17638,434,2008
ND,slope,38087,106,297,8,2008
MD,kent,24029,4953,4905,162,2008
MD,montgomery,24031,314444,118608,6209,2008
ND,sargent,38081,1115,778,34,2008
IA,hardin,19083,4393,4315,151,2008
KS,lincoln,20105,347,1204,35,2008
OR,jackson,41029,49090,49043,2914,2008
PA,cambria,42021,32451,31995,1224,2008
VA,page,51139,4235,6041,113,2008
KY,mercer,21167,3159,6781,120,2008
CO,crowley,08025,552,976,30,2008
KY,rockcastle,21203,1410,4757,107,2008
TX,collingsworth,48087,234,943,18,2008
TX,tom green,48451,11158,27362,341,2008
TN,anderson,47001,11396,19675,499,2008
GA,stewart,13259,1305,783,17,2008
KY,bourbon,21017,3385,4820,125,2008
MO,ozark,29153,1661,2918,107,2008
AR,monroe,05095,1615,1754,80,2008
TX,victoria,48469,9832,19878,221,2008
IA,worth,19195,2567,1612,78,2008
WI,florence,55037,1134,1512,39,2008
VT,addison,50001,13202,5667,369,2008
TN,jefferson,47089,5178,13092,262,2008
SC,barnwell,45011,4931,4769,98,2008
WV,barbour,54001,2419,3685,128,2008
TN,fayette,47047,6892,12173,189,2008
TX,calhoun,48057,2729,4106,44,2008
MT,park,30067,4173,4376,343,2008
NC,duplin,37061,8958,10834,112,2008
TX,jack,48237,470,2528,25,2008
OH,preble,39135,6999,13562,441,2008
NM,chaves,35005,8197,13651,264,2008
NJ,passaic,34031,113257,72552,1586,2008
TN,maury,47119,3131,7135,156,2008
MT,ravalli,30081,8400,13002,681,2008
KY,greenup,21089,6621,8849,328,2008
AR,randolph,05121,2469,3615,235,2008
KS,rice,20159,1163,2780,78,2008
TN,sequatchie,47153,1717,3610,110,2008
OH,tuscarawas,39157,21498,20454,998,2008
KY,garrard,21079,2012,5118,80,2008
AR,columbia,05027,3554,5861,143,2008
MS,lamar,28073,5159,18497,254,2008
ID,ada,16001,82236,93328,3838,2008
WI,jefferson,55055,21448,21096,622,2008
OH,monroe,39111,3705,3066,211,2008
MS,quitman,28119,2803,1334,31,2008
MI,hillsdale,26059,8765,11221,463,2008
IN,lagrange,18087,3663,5702,126,2008
KY,nelson,21179,7654,10139,353,2008
MI,charlevoix,26029,6817,7306,244,2008
KY,livingston,21139,1622,2890,81,2008
TN,carter,47019,5587,15852,330,2008
SC,jasper,45053,5389,3365,100,2008
OH,portage,39133,41856,34822,1528,2008
IA,palo alto,19147,2428,2294,84,2008
MO,polk,29167,4553,8956,188,2008
ND,mclean,38055,1867,2767,102,2008
MI,huron,26063,8367,8434,334,2008
IA,winneshiek,19191,6829,4273,178,2008
CO,pitkin,08097,7349,2484,133,2008
MS,calhoun,28013,2522,4467,45,2008
TX,jones,48253,1528,4203,77,2008
IL,mason,17125,3542,3141,125,2008
GA,long,13183,1288,2119,43,2008
VA,halifax,51083,8126,8600,124,2008
IL,ford,17053,2227,4079,80,2008
KY,hardin,21093,15650,23896,444,2008
VA,covington city,51580,1304,1020,30,2008
KS,cherokee,20021,3594,5886,185,2008
TX,coryell,48099,6619,11550,163,2008
NY,schoharie,36095,6009,8071,322,2008
AZ,yavapai,04025,36889,61192,1567,2008
TX,comanche,48093,1334,3813,70,2008
NM,union,35059,492,1227,23,2008
