county,county,fips_code,dem_2016,gop_2016,oth_2016,2016
ME,oxford,23017,12172,16214,2708,2016
IA,jefferson,19101,3702,3738,561,2016
IL,cass,17017,1617,3216,221,2016
OH,franklin,39049,335961,192328,26422,2016
MN,sibley,27143,1954,5193,580,2016
NY,washington,36115,8238,12770,1393,2016
KS,phillips,20147,296,2200,115,2016
TN,putnam,47141,6847,18981,1130,2016
GA,franklin,13119,1243,7054,177,2016
IA,iowa,19095,3070,5193,526,2016
NH,merrimack,33013,40056,37631,3981,2016
VA,shenandoah,51171,5269,14078,988,2016
TN,obion,47131,2425,9525,273,2016
KS,brown,20013,850,2861,249,2016
ID,bear lake,16007,255,2203,470,2016
NJ,mercer,34021,93721,42604,5007,2016
WI,saint croix,55109,17496,26123,3200,2016
WI,marinette,55075,6243,12995,741,2016
WY,carbon,56007,1279,4409,512,2016
IN,newton,18111,1403,4074,314,2016
NJ,burlington,34005,108361,79539,7088,2016
IN,boone,18011,10181,19654,2226,2016
UT,iron,49021,977,4090,1130,2016
TX,dallas,48113,458845,261865,29939,2016
LA,orleans parish,22071,133833,24267,7519,2016
MN,lake of the woods,27077,553,1540,137,2016
IL,jersey,17083,2673,7737,499,2016
SC,marion,45067,8522,5434,261,2016
TN,moore,47127,496,2325,105,2016
AL,houston,01069,10547,30567,916,2016
CO,summit,08117,9502,5064,1495,2016
IN,orange,18117,2048,5800,341,2016
NC,catawba,37035,21050,48062,1953,2016
SC,colleton,45029,7616,9083,532,2016
IA,pottawattamie,19155,15341,24441,2444,2016
ND,ward,38101,5792,18601,2468,2016
CA,colusa,06011,2484,3425,351,2016
KY,harlan,21095,1372,9129,243,2016
AL,saint clair,01115,5550,31579,808,2016
CA,tulare,06107,23663,33372,2782,2016
TX,fannin,48147,2123,9536,313,2016
WI,polk,55095,7568,13864,1259,2016
WI,winnebago,55139,37054,43447,5391,2016
OH,geauga,39055,17165,29577,1994,2016
KS,allen,20001,1398,3575,341,2016
CO,huerfano,08055,1631,1875,266,2016
IN,fayette,18041,2252,6839,439,2016
KS,leavenworth,20103,10064,17387,2225,2016
WA,island,53029,20173,17634,3203,2016
KS,kiowa,20097,111,855,57,2016
TX,brewster,48043,1869,2073,284,2016
FL,okeechobee,12093,3953,9342,337,2016
LA,evangeline parish,22039,4208,10357,314,2016
IA,allamakee,19005,2409,4072,356,2016
IL,cook,17031,1528582,440213,86420,2016
TX,kerr,48265,4665,17658,767,2016
SD,walworth,46129,457,1896,124,2016
NJ,camden,34007,142375,71020,7042,2016
VA,newport news city,51700,40997,23650,3785,2016
TX,polk,48373,7123,26587,734,2016
WV,raleigh,54081,6362,21835,1114,2016
ID,custer,16037,427,1777,209,2016
IL,fayette,17051,1814,7363,338,2016
VA,chesterfield,51041,80993,84938,9357,2016
KY,crittenden,21055,617,3290,129,2016
TX,moore,48341,1096,3974,192,2016
AL,cherokee,01019,1524,8809,170,2016
WI,walworth,55127,18706,28848,3016,2016
SC,sumter,45085,24024,18733,1291,2016
TX,lubbock,48303,27956,65566,4538,2016
NE,york,31185,1181,4686,389,2016
KS,chase,20017,313,964,65,2016
KY,mccreary,21147,664,5012,96,2016
WA,pierce,53053,148918,125964,23588,2016
OK,logan,40083,4239,13613,1096,2016
NC,gaston,37071,30982,61467,2423,2016
TN,overton,47133,1943,6055,197,2016
WA,wahkiakum,53069,824,1328,181,2016
NY,wyoming,36121,3585,11884,811,2016
NC,hertford,37091,6886,3081,133,2016
KY,simpson,21213,2144,5077,303,2016
MO,monroe,29137,853,3159,135,2016
MS,yalobusha,28161,2574,3366,118,2016
GA,appling,13001,1434,5492,77,2016
FL,madison,12079,3526,4849,128,2016
MO,boone,29019,41072,36146,6094,2016
KY,knox,21121,1761,9885,355,2016
MN,hennepin,27053,429283,191768,51593,2016
ND,bottineau,38009,734,2482,221,2016
ND,wells,38103,419,1793,140,2016
IA,floyd,19067,3177,4371,437,2016
GA,paulding,13223,18004,44646,1951,2016
ID,bingham,16011,2924,10907,2794,2016
SD,haakon,46055,77,936,31,2016
IN,grant,18053,7029,17009,1201,2016
MT,roosevelt,30085,1504,1722,260,2016
CA,san joaquin,06077,71349,56194,6533,2016
MN,waseca,27161,2838,5967,774,2016
NJ,warren,34041,16991,29393,2058,2016
AL,crenshaw,01041,1663,4511,78,2016
WY,uinta,56041,1202,6154,697,2016
IN,switzerland,18155,930,2558,151,2016
IN,marion,18097,212676,130228,18166,2016
OH,paulding,39125,2068,6359,415,2016
KY,grayson,21085,1959,8219,386,2016
TX,motley,48345,40,571,9,2016
UT,beaver,49001,264,1838,382,2016
WI,langlade,55067,3260,6436,397,2016
FL,brevard,12009,119525,181620,13192,2016
CO,denver,08031,174611,43637,14043,2016
GA,floyd,13115,9127,24045,1078,2016
MS,pearl river,28109,2919,15530,444,2016
MN,nobles,27105,2733,5299,560,2016
MI,van buren,26159,13258,17890,2065,2016
OK,woods,40151,521,2945,199,2016
LA,saint mary parish,22101,8050,14353,468,2016
WA,jefferson,53031,11987,5716,1442,2016
TX,brazos,48041,23041,38662,4333,2016
MI,cheboygan,26031,4302,8680,665,2016
ID,bonneville,16019,8930,26699,8583,2016
OR,lake,41037,628,3001,185,2016
AR,carroll,05015,3334,6773,549,2016
KS,harper,20077,388,1950,175,2016
GA,muscogee,13215,39602,26901,1817,2016
OH,shelby,39149,4143,18148,819,2016
OR,linn,41043,17456,32683,4585,2016
TN,unicoi,47171,1260,5666,240,2016
SC,york,45091,41230,66245,5950,2016
IN,clinton,18023,2819,8530,547,2016
MD,worcester,24047,8783,15910,878,2016
GA,lincoln,13181,1271,2759,70,2016
GA,clayton,13063,75908,11740,1588,2016
WA,douglas,53017,3452,6875,622,2016
OH,morrow,39117,3711,11722,753,2016
GA,meriwether,13199,3800,5216,165,2016
GA,echols,13101,156,1006,13,2016
PA,lancaster,42071,90066,137145,11940,2016
DE,new castle,10003,162905,85507,13056,2016
TN,grainger,47057,1154,6618,213,2016
IA,scott,19163,40302,39083,5493,2016
NC,halifax,37083,15642,8954,285,2016
IA,emmet,19063,1356,3121,230,2016
MO,clay,29047,45182,57328,6727,2016
VA,alleghany,51005,2165,4873,268,2016
IL,christian,17021,3982,10522,806,2016
IN,harrison,18061,4776,12993,759,2016
PA,mifflin,42087,3563,14050,626,2016
UT,utah,49049,22934,84863,56980,2016
NC,transylvania,37175,6520,10441,479,2016
WI,shawano,55115,6056,12742,899,2016
VA,powhatan,51145,4057,11875,862,2016
GA,berrien,13019,1041,5408,114,2016
MI,presque isle,26141,2400,4486,329,2016
OR,benton,41003,28431,13030,4116,2016
IN,laporte,18091,19795,22678,2521,2016
KY,perry,21193,2136,8158,272,2016
FL,levy,12075,5091,13758,518,2016
TX,kent,48263,59,360,14,2016
MS,yazoo,28163,5221,4568,103,2016
AR,crittenden,05035,8368,6953,477,2016
GA,elbert,13105,2507,5269,136,2016
MN,morrison,27097,3637,12925,972,2016
WI,oneida,55085,8103,11677,1057,2016
SD,lake,46079,2314,4038,434,2016
WV,hampshire,54027,1576,6646,335,2016
SC,calhoun,45017,3569,3785,199,2016
NJ,gloucester,34015,66355,66949,5084,2016
IN,jefferson,18077,4325,8538,598,2016
TN,houston,47083,865,2180,120,2016
OK,wagoner,40145,6711,22967,1568,2016
KY,shelby,21211,6276,13196,1091,2016
LA,richland parish,22083,3157,6286,153,2016
NE,dawson,31047,2116,5935,435,2016
WV,wayne,54099,3334,11077,669,2016
LA,east baton rouge parish,22033,102711,84620,9001,2016
MT,flathead,30029,13233,30079,2832,2016
NE,harlan,31083,219,1302,61,2016
TX,fisher,48151,403,1265,54,2016
MD,cecil,24015,12651,27579,2079,2016
VA,campbell,51031,6597,19442,1179,2016
OK,caddo,40015,2418,6473,445,2016
MN,douglas,27041,6227,13966,1430,2016
MA,essex,25009,220027,135405,20708,2016
VA,wythe,51197,2765,10044,441,2016
NJ,sussex,34037,24132,46486,3242,2016
NE,holt,31089,522,4275,182,2016
WA,walla walla,53071,6260,8869,998,2016
MI,lapeer,26087,12734,30037,2355,2016
IN,clay,18021,2306,8528,425,2016
GA,forsyth,13117,23427,69801,4086,2016
GA,columbia,13073,18863,43060,2267,2016
GA,bryan,13029,4010,10513,540,2016
MN,otter tail,27111,9339,20939,2006,2016
OK,beaver,40007,176,1987,74,2016
AL,chambers,01017,5763,7803,212,2016
AR,miller,05091,4273,11293,449,2016
AR,drew,05043,2364,3967,221,2016
ND,foster,38031,346,1237,116,2016
TX,upshur,48459,2378,13198,342,2016
AR,crawford,05033,4476,16655,1024,2016
FL,liberty,12077,651,2542,102,2016
VA,richmond city,51760,74640,14254,5830,2016
CO,alamosa,08003,3168,3031,698,2016
ND,cavalier,38019,476,1356,137,2016
OH,fayette,39047,2672,7763,382,2016
WI,ozaukee,55089,20167,30458,2743,2016
IN,lawrence,18093,4210,14034,832,2016
KY,hickman,21105,449,1657,51,2016
OK,stephens,40137,3084,14166,636,2016
GA,lee,13177,3166,10641,299,2016
MT,gallatin,30031,23879,23360,4930,2016
TX,clay,48077,536,4376,99,2016
WI,trempealeau,55121,5645,7370,566,2016
MI,saint clair,26147,24553,49067,4374,2016
OK,comanche,40031,11439,19153,1912,2016
IL,moultrie,17139,1476,4453,280,2016
TX,baylor,48023,191,1267,34,2016
NV,pershing,32027,430,1403,149,2016
IL,whiteside,17195,11005,12597,1608,2016
KS,pottawatomie,20149,2191,7451,717,2016
NC,lincoln,37109,9836,28653,960,2016
TX,karnes,48255,1144,2959,82,2016
AR,lawrence,05075,1263,4064,302,2016
SC,georgetown,45043,13234,17334,951,2016
MN,aitkin,27001,3134,5516,535,2016
FL,holmes,12059,852,7476,178,2016
CA,fresno,06019,98103,94005,9602,2016
NE,hall,31079,6142,14139,1050,2016
NC,carteret,37031,9806,26228,885,2016
NY,schuyler,36097,2761,5179,483,2016
NE,logan,31113,32,400,19,2016
IL,lawrence,17101,1288,4517,234,2016
AR,montgomery,05097,735,2573,137,2016
FL,union,12125,1014,4567,112,2016
ND,stutsman,38093,2484,6706,748,2016
MO,benton,29015,2024,7212,348,2016
TX,carson,48065,249,2617,79,2016
NC,richmond,37153,8290,10199,324,2016
TX,wichita,48485,8752,27609,1552,2016
MN,norman,27107,1264,1699,269,2016
WV,pocahontas,54075,924,2474,221,2016
ID,butte,16023,160,914,156,2016
WV,mingo,54059,1365,7876,228,2016
NM,valencia,35061,10810,13175,3365,2016
KS,cloud,20029,744,2856,231,2016
IA,adair,19001,1127,2456,176,2016
NY,genesee,36037,6946,15986,1531,2016
MS,amite,28005,2688,4282,63,2016
MN,itasca,27061,9015,12920,1715,2016
VT,grand isle,50013,2094,1487,197,2016
IN,whitley,18183,3379,11357,799,2016
IA,mitchell,19131,1879,3180,301,2016
IL,clark,17023,1873,5620,326,2016
MO,taney,29213,4367,18240,792,2016
NJ,ocean,34029,81845,170103,7644,2016
VT,lamoille,50015,7241,3570,830,2016
MD,garrett,24023,2252,10189,464,2016
NC,randolph,37151,13074,49156,1385,2016
MO,dallas,29059,1271,5895,274,2016
AR,madison,05087,1587,4917,278,2016
LA,vernon parish,22115,2665,13471,497,2016
ID,twin falls,16083,6844,21063,3986,2016
PA,bradford,42015,6263,17957,1179,2016
MO,saint louis city,29510,101487,20281,5635,2016
IN,hancock,18059,8901,25050,2076,2016
TX,wilbarger,48487,807,3166,128,2016
PA,beaver,42007,30225,46081,2730,2016
IN,vermillion,18165,2081,4511,321,2016
MN,watonwan,27165,1814,2768,389,2016
VA,highland,51091,371,958,62,2016
GA,tift,13277,3892,8680,224,2016
VA,staunton city,51790,5329,5129,686,2016
TX,terry,48445,424,1295,44,2016
TX,trinity,48455,1154,4737,91,2016
CO,rio grande,08105,1985,3060,443,2016
VT,windsor,50027,17544,8604,1684,2016
VA,southampton,51175,3595,5035,242,2016
GA,wilkinson,13319,1893,2332,51,2016
ID,gooding,16047,930,3743,518,2016
OH,putnam,39137,2874,14704,809,2016
IL,alexander,17003,1262,1496,62,2016
KY,leslie,21131,400,4015,72,2016
AL,conecuh,01035,3069,3413,61,2016
KS,dickinson,20041,1582,5905,521,2016
TX,young,48503,873,6587,198,2016
AL,butler,01013,3716,4891,78,2016
OH,butler,39017,56700,104441,7281,2016
WI,door,55029,8026,8584,788,2016
NE,pierce,31139,382,3052,146,2016
NE,boone,31011,414,2299,154,2016
PA,union,42119,6138,10605,657,2016
NY,cortland,36023,7976,9207,1241,2016
PA,lehigh,42077,77087,70285,5659,2016
WI,washburn,55129,3283,5404,372,2016
TN,carroll,47017,2323,7731,279,2016
VA,stafford,51179,27879,33840,3631,2016
AR,conway,05029,2655,4844,338,2016
CA,los angeles,06037,1654626,542591,117058,2016
AR,pike,05109,684,3150,122,2016
GA,bulloch,13031,8812,14476,863,2016
MN,nicollet,27103,7886,8436,1592,2016
NE,dakota,31043,2904,4028,327,2016
MT,chouteau,30015,729,1676,166,2016
AR,yell,05149,1472,4600,317,2016
OH,seneca,39147,7237,14559,1685,2016
NE,johnson,31097,560,1348,143,2016
NC,greene,37079,3570,4358,85,2016
MT,big horn,30003,2061,1833,254,2016
PA,crawford,42039,10215,23912,1436,2016
GA,liberty,13179,9531,6125,426,2016
KS,republic,20157,370,1993,121,2016
AL,lee,01081,20987,34321,2360,2016
WA,pend oreille,53051,1871,4227,465,2016
VA,harrisonburg city,51660,10100,6232,1361,2016
MO,caldwell,29025,837,3231,241,2016
MO,carroll,29033,745,3480,136,2016
MD,washington,24043,19193,38842,2696,2016
IL,knox,17095,9939,10658,1367,2016
WV,boone,54005,1783,6483,388,2016
IL,coles,17029,7285,12985,1310,2016
MO,oregon,29149,865,3668,131,2016
LA,iberville parish,22047,8324,7320,399,2016
CO,elbert,08039,3056,11536,1097,2016
CO,otero,08089,1719,2988,331,2016
TN,blount,47009,12085,37385,2379,2016
MT,prairie,30079,100,555,31,2016
KY,robertson,21201,222,759,32,2016
WI,crawford,55023,3426,3844,408,2016
MI,iosco,26069,4344,8344,661,2016
VT,bennington,50003,9539,5925,881,2016
NE,furnas,31065,304,1915,96,2016
NC,camden,37029,1266,3527,146,2016
NE,gage,31067,2930,6333,591,2016
MO,buchanan,29021,12010,21315,2238,2016
WV,tucker,54093,750,2557,157,2016
MO,laclede,29105,2543,12834,582,2016
IL,dekalb,17037,20348,19051,3206,2016
MS,jefferson davis,28065,3720,2466,51,2016
ND,logan,38047,112,867,51,2016
NE,otoe,31131,2017,4833,429,2016
TX,mitchell,48335,353,1780,57,2016
WV,jefferson,54037,9458,13144,1405,2016
LA,union parish,22111,2691,7972,231,2016
FL,walton,12131,6861,25695,1003,2016
ND,eddy,38027,354,790,75,2016
NC,chatham,37037,20953,17012,1115,2016
IL,warren,17187,2983,4267,450,2016
MN,wright,27171,20336,43274,5544,2016
WV,wetzel,54103,1348,4461,382,2016
UT,piute,49031,31,537,49,2016
NY,niagara,36063,32888,49223,3889,2016
TX,rains,48379,619,3919,92,2016
MI,genesee,26049,102744,84174,9217,2016
IA,calhoun,19025,1396,3466,243,2016
CO,rio blanco,08103,433,2782,221,2016
SD,faulk,46049,204,858,56,2016
NY,westchester,36119,245670,121643,11193,2016
KS,pawnee,20145,567,1872,163,2016
NE,merrick,31121,601,2914,192,2016
IL,massac,17127,1555,4844,234,2016
VT,windham,50025,14340,5462,1349,2016
LA,webster parish,22119,6259,11538,343,2016
SC,beaufort,45013,29577,39986,3207,2016
NM,santa fe,35049,49956,14198,5928,2016
SC,marlboro,45069,5928,4257,168,2016
AR,bradley,05011,1317,2163,137,2016
WY,johnson,56019,638,3477,234,2016
IN,elkhart,18039,20667,41810,2710,2016
SC,dorchester,45035,24010,34932,3521,2016
IA,hancock,19081,1582,3972,261,2016
NE,custer,31041,635,4616,238,2016
IL,henry,17073,8835,13962,1435,2016
KY,harrison,21097,2031,5435,308,2016
LA,plaquemines parish,22075,3347,6900,325,2016
IN,adams,18001,2802,9642,595,2016
KY,marshall,21157,3672,12322,684,2016
WA,ferry,53019,960,1927,236,2016
WY,sublette,56035,644,3409,244,2016
IL,tazewell,17179,20568,38620,4159,2016
OK,latimer,40077,797,3094,159,2016
NC,columbus,37047,8991,14177,304,2016
WA,garfield,53023,276,841,115,2016
WI,calumet,55015,9634,15345,1450,2016
AR,jackson,05067,1583,3262,248,2016
TX,rockwall,48397,9633,28396,1500,2016
IL,franklin,17055,4711,13101,721,2016
OK,okfuskee,40107,943,2791,199,2016
LA,livingston parish,22063,6950,48797,1953,2016
KY,logan,21141,2755,7778,363,2016
TX,mason,48319,353,1656,44,2016
WV,putnam,54079,5784,17455,1204,2016
AR,white,05145,5157,21038,1256,2016
TX,newton,48351,978,2961,71,2016
OK,adair,40001,1374,4753,341,2016
FL,alachua,12001,75370,46584,5873,2016
NC,rowan,37159,19208,42388,1482,2016
ME,androscoggin,23001,22975,28189,4176,2016
KS,stevens,20189,215,1564,74,2016
OH,clark,39023,22666,34311,2643,2016
CA,inyo,06027,3067,4128,566,2016
VA,culpeper,51047,7744,13341,1002,2016
MI,benzie,26019,4108,5539,574,2016
UT,box elder,49003,1814,10324,4410,2016
OK,harper,40059,131,1307,47,2016
TX,san augustine,48405,907,2620,36,2016
VA,goochland,51075,4884,8374,672,2016
MT,petroleum,30069,30,276,13,2016
KY,trimble,21223,879,2771,136,2016
OK,garfield,40047,4391,15998,1303,2016
WY,niobrara,56027,115,1116,66,2016
WI,marathon,55073,26476,39010,3363,2016
NM,sandoval,35043,27405,25748,7444,2016
NE,keya paha,31103,39,458,17,2016
AL,tallapoosa,01123,5271,12967,266,2016
NV,churchill,32001,2210,7828,898,2016
WV,kanawha,54039,27985,43464,3547,2016
VA,franklin city,51620,2516,1421,103,2016
LA,winn parish,22127,1643,4605,120,2016
NC,pender,37141,9086,17317,669,2016
NY,rockland,36087,63454,57148,3341,2016
MI,osceola,26133,2705,7336,556,2016
IN,kosciusko,18085,6311,23909,1687,2016
LA,ascension parish,22005,16471,36135,2057,2016
GA,douglas,13097,30971,24803,1591,2016
OR,morrow,41049,1004,2698,287,2016
MO,saint francois,29187,6250,17467,997,2016
MO,knox,29103,379,1413,75,2016
KS,jackson,20085,1489,3888,350,2016
OK,payne,40119,8785,16644,2320,2016
MS,madison,28089,18358,25607,1083,2016
GA,marion,13197,1213,1921,49,2016
IL,logan,17107,3301,8167,662,2016
KS,riley,20161,8892,9817,1766,2016
TX,crosby,48107,468,1180,64,2016
SD,union,46127,2227,5288,380,2016
PA,mercer,42085,17631,30034,1929,2016
GA,carroll,13045,12422,29983,1339,2016
GA,twiggs,13289,1970,2034,49,2016
WI,ashland,55003,4136,3428,362,2016
WY,converse,56009,668,5520,364,2016
AL,henry,01067,2286,5623,108,2016
MN,wilkin,27167,893,2129,257,2016
VA,pulaski,51155,4170,10314,628,2016
TN,franklin,47051,4372,11526,465,2016
ID,kootenai,16055,16264,44449,5573,2016
IL,clay,17025,1014,5009,255,2016
IN,starke,18149,2489,6367,370,2016
OK,atoka,40005,795,4068,139,2016
SC,chesterfield,45025,7125,9576,427,2016
TX,camp,48063,1260,3201,81,2016
ID,minidoka,16067,1167,4887,816,2016
FL,collier,12021,60941,105297,4267,2016
MI,roscommon,26143,4287,8141,608,2016
CA,butte,06007,31638,35354,5307,2016
MO,wayne,29223,946,4640,152,2016
TN,hamilton,47065,55260,78661,7167,2016
IA,chickasaw,19037,2264,3739,364,2016
PA,potter,42105,1300,6247,230,2016
LA,avoyelles parish,22009,5032,11163,386,2016
MI,saint joseph,26149,7529,14886,1350,2016
MO,barry,29009,2710,11427,467,2016
TN,rutherford,47149,36627,64428,5463,2016
OK,harmon,40057,224,714,37,2016
LA,west baton rouge parish,22121,5382,6926,402,2016
KY,taylor,21217,2553,8320,428,2016
TN,benton,47005,1474,4715,133,2016
MT,sweet grass,30097,398,1580,99,2016
MO,clark,29045,724,2458,134,2016
AL,shelby,01117,22927,72846,3435,2016
NV,douglas,32005,8453,17406,2012,2016
MO,stoddard,29207,1873,11077,328,2016
TX,childress,48075,253,1802,29,2016
MS,lafayette,28071,7968,10872,802,2016
KS,wilson,20205,550,2747,185,2016
AR,ashley,05003,2408,5338,281,2016
NC,beaufort,37013,8699,14478,422,2016
TX,harrison,48203,7130,18712,522,2016
LA,allen parish,22003,2106,6867,272,2016
ND,towner,38095,305,733,99,2016
IL,mclean,17113,35918,37081,5996,2016
KY,monroe,21171,601,4278,112,2016
MN,stevens,27149,2116,2800,434,2016
ID,caribou,16029,271,2275,489,2016
IN,wells,18179,2585,9999,539,2016
IN,wayne,18177,8322,16028,1225,2016
NY,erie,36029,192065,173817,17366,2016
CO,grand,08049,3319,4467,727,2016
SD,mccook,46087,623,1794,170,2016
IA,union,19175,1920,3521,327,2016
LA,jefferson parish,22051,73540,100292,7556,2016
NV,white pine,32033,707,2723,343,2016
TX,fayette,48149,2127,8648,254,2016
MT,wheatland,30107,179,698,55,2016
NH,belknap,33001,13517,19315,1630,2016
NE,thayer,31169,490,1993,130,2016
TX,randall,48381,8340,43379,2094,2016
SD,spink,46115,919,1854,178,2016
WI,adams,55001,3780,5983,344,2016
NH,rockingham,33015,79994,90447,8390,2016
IN,cass,18017,3758,9697,680,2016
IL,schuyler,17169,1074,2523,195,2016
TX,dallam,48111,222,1258,55,2016
FL,gulf,12045,1715,5320,244,2016
NE,banner,31007,18,355,17,2016
KY,henry,21103,1828,4944,370,2016
GA,candler,13043,1023,2661,73,2016
LA,saint james parish,22093,6418,5456,211,2016
UT,kane,49025,739,2248,495,2016
AL,cleburne,01029,684,5738,110,2016
GA,white,13311,1672,9751,348,2016
VA,brunswick,51025,4473,3045,127,2016
MO,butler,29023,3036,13647,549,2016
OK,kingfisher,40073,783,5151,189,2016
TX,roberts,48393,20,524,6,2016
NM,san miguel,35047,7249,2302,1111,2016
PA,bedford,42009,3613,19455,436,2016
KS,pratt,20151,769,2824,213,2016
TX,hockley,48219,1257,5793,232,2016
WI,wood,55141,14232,21502,1978,2016
KY,lewis,21135,785,4363,145,2016
NC,sampson,37163,10486,14761,391,2016
MI,chippewa,26033,5378,9120,936,2016
UT,sanpete,49039,1026,6436,2316,2016
NY,broome,36007,35212,38077,4368,2016
KS,nemaha,20131,714,4066,245,2016
KS,edwards,20047,208,1033,67,2016
OR,hood river,41027,6359,3223,801,2016
MN,carver,27019,21508,29057,4537,2016
SC,lee,45061,5170,2789,151,2016
SC,hampton,45049,5163,3483,148,2016
IN,jackson,18071,3843,12857,832,2016
MS,george,28039,1013,8652,166,2016
PA,chester,42029,140188,115582,10867,2016
KY,daviess,21059,14163,28907,2682,2016
TX,scurry,48415,733,4403,125,2016
WV,mercer,54055,4689,17362,868,2016
LA,calcasieu parish,22019,26293,54182,3298,2016
IN,scott,18143,2642,6074,344,2016
TN,cocke,47029,1980,9791,337,2016
SC,allendale,45005,2722,788,68,2016
TX,navarro,48349,3998,11984,400,2016
TX,webb,48479,42297,12946,1624,2016
MT,liberty,30051,205,695,49,2016
IA,delaware,19055,2956,5688,521,2016
NE,seward,31159,1881,5451,422,2016
MO,saint louis,29189,280866,199081,23546,2016
TX,starr,48427,9246,2218,227,2016
VA,scott,51169,1579,8242,234,2016
OK,washita,40149,588,3851,189,2016
MS,chickasaw,28017,3649,4127,114,2016
WI,monroe,55081,7047,11442,1065,2016
RI,providence,44007,141597,90321,9900,2016
AZ,pinal,04021,35737,53857,4211,2016
PA,butler,42019,26834,61388,3805,2016
SD,beadle,46005,1912,4455,405,2016
CA,mono,06051,2551,1989,406,2016
VA,mathews,51115,1563,3515,214,2016
IL,pulaski,17153,817,1583,73,2016
MO,lewis,29111,933,3343,176,2016
MO,saline,29195,2787,5977,481,2016
VA,nelson,51125,3677,4150,420,2016
MN,lake,27075,3077,2932,463,2016
AL,etowah,01055,10350,32132,992,2016
MS,washington,28151,9847,4541,183,2016
ME,sagadahoc,23023,10679,9304,1613,2016
ID,elmore,16039,1814,5816,889,2016
NC,cherokee,37039,2809,10711,340,2016
NC,brunswick,37019,23117,42440,1698,2016
WY,goshen,56015,924,4418,366,2016
MA,middlesex,25017,508919,216163,42255,2016
ND,barnes,38003,1597,3156,500,2016
VA,cumberland,51049,2032,2693,150,2016
KY,webster,21233,1240,4397,167,2016
TX,lee,48287,1372,4996,154,2016
IA,plymouth,19149,2878,9659,520,2016
VA,buena vista city,51530,693,1432,270,2016
UT,garfield,49017,352,1577,365,2016
SD,kingsbury,46077,703,1680,168,2016
NY,bronx,36005,318403,34424,6030,2016
GA,webster,13307,471,630,13,2016
LA,terrebonne parish,22109,10664,31900,1329,2016
TX,aransas,48007,2458,7730,279,2016
KY,montgomery,21173,3158,7856,423,2016
AL,dallas,01047,12826,5784,120,2016
MT,stillwater,30095,904,3630,282,2016
LA,jefferson davis parish,22053,3080,10775,422,2016
OH,defiance,39039,5282,11478,1035,2016
ND,adams,38001,216,904,86,2016
WY,lincoln,56023,1105,6779,514,2016
MI,kalamazoo,26077,67142,51031,7793,2016
OK,kiowa,40075,766,2593,130,2016
ND,griggs,38039,298,847,102,2016
ID,washington,16087,776,3283,395,2016
IN,decatur,18031,2121,8488,486,2016
VA,lynchburg city,51680,14787,17979,2583,2016
ND,slope,38087,42,361,24,2016
MD,kent,24029,4178,4598,390,2016
MD,montgomery,24031,309761,82985,15554,2016
ND,sargent,38081,693,1088,197,2016
IA,hardin,19083,2774,5231,418,2016
KS,lincoln,20105,214,1168,66,2016
OR,jackson,41029,43550,53083,7156,2016
PA,cambria,42021,17798,40510,1859,2016
VA,page,51139,2514,7824,325,2016
KY,mercer,21167,2395,7740,444,2016
CO,crowley,08025,336,1069,106,2016
KY,rockcastle,21203,915,5609,162,2016
TX,collingsworth,48087,145,983,26,2016
TX,tom green,48451,9117,27376,1611,2016
TN,anderson,47001,9010,19201,1512,2016
GA,stewart,13259,1220,805,28,2016
KY,bourbon,21017,2791,5569,431,2016
MO,ozark,29153,724,3639,138,2016
AR,monroe,05095,1298,1400,68,2016
TX,victoria,48469,8843,21253,936,2016
IA,worth,19195,1523,2443,250,2016
WI,florence,55037,666,1897,88,2016
VT,addison,50001,11217,5297,1078,2016
TN,jefferson,47089,3490,14760,744,2016
SC,barnwell,45011,4395,4888,196,2016
WV,barbour,54001,1213,4509,302,2016
TN,fayette,47047,5865,13046,395,2016
TX,calhoun,48057,2118,4638,201,2016
MT,park,30067,3521,4872,663,2016
NC,duplin,37061,8196,12151,254,2016
TX,jack,48237,314,2973,52,2016
OH,preble,39135,4323,15376,776,2016
NM,chaves,35005,5530,12869,1760,2016
NJ,passaic,34031,112608,71488,5003,2016
TN,maury,47119,10026,23781,1261,2016
MT,ravalli,30081,6166,14673,1224,2016
KY,greenup,21089,4146,11546,573,2016
AR,randolph,05121,1425,4508,380,2016
KS,rice,20159,668,2652,247,2016
TN,sequatchie,47153,1051,4434,182,2016
OH,tuscarawas,39157,11895,26105,2088,2016
KY,garrard,21079,1453,5904,256,2016
AR,columbia,05027,3140,5456,241,2016
MS,lamar,28073,5044,18493,642,2016
ID,ada,16001,75676,93748,26163,2016
WI,jefferson,55055,16559,23409,2356,2016
OH,monroe,39111,1647,4781,258,2016
MS,quitman,28119,2303,998,52,2016
MI,hillsdale,26059,4799,14094,987,2016
IN,lagrange,18087,2080,7025,447,2016
KY,nelson,21179,6434,13430,897,2016
MI,charlevoix,26029,5137,8674,756,2016
KY,livingston,21139,887,3570,185,2016
TN,carter,47019,3453,16897,643,2016
SC,jasper,45053,7789,6100,327,2016
OH,portage,39133,31463,38978,3527,2016
IA,palo alto,19147,1395,3079,200,2016
MO,polk,29167,2630,10435,644,2016
ND,mclean,38055,1070,3827,309,2016
MI,huron,26063,4579,10629,640,2016
IA,winneshiek,19191,5238,5332,647,2016
CO,pitkin,08097,7239,2522,626,2016
MS,calhoun,28013,1884,4360,95,2016
